DATE;Heure;temp_int;temp_consigne;puissance;mode
19-11-2016;11:55:01;22.1;20.5;0;1
19-11-2016;12:00:02;22.0;20.5;0;1
19-11-2016;12:05:02;22.0;20.5;0;1
19-11-2016;12:10:01;22.0;20.5;0;1
19-11-2016;12:15:01;22.0;20.5;0;1
19-11-2016;12:20:01;22.0;20.5;0;1
19-11-2016;12:25:01;22.0;20.5;0;1
19-11-2016;12:30:01;22.1;20.5;0;1
19-11-2016;12:35:01;22.1;20.5;0;1
19-11-2016;12:40:01;22.2;20.5;0;1
19-11-2016;12:45:01;22.2;20.5;0;1
19-11-2016;12:50:02;22.2;20.5;0;1
19-11-2016;12:55:01;22.2;20.5;0;1
19-11-2016;13:00:01;22.2;20.5;0;1
19-11-2016;13:05:01;22.2;20.5;0;1
19-11-2016;13:10:01;22.2;20.5;0;1
19-11-2016;13:15:02;22.3;20.5;0;1
19-11-2016;13:20:01;22.2;20.5;0;1
19-11-2016;13:25:01;22.2;20.5;0;1
19-11-2016;13:30:01;22.2;20.5;0;1
19-11-2016;13:35:01;22.2;20.5;0;1
19-11-2016;13:40:02;22.3;20.5;0;1
19-11-2016;13:45:01;22.3;20.5;0;1
19-11-2016;13:50:01;22.3;20.5;0;1
19-11-2016;13:55:01;22.3;20.5;0;1
19-11-2016;14:00:01;22.2;20.5;0;1
19-11-2016;14:05:01;22.2;20.5;0;1
19-11-2016;14:10:01;22.3;20.5;0;1
19-11-2016;14:15:01;22.3;20.5;0;1
19-11-2016;14:20:01;22.4;20.5;0;1
19-11-2016;14:25:01;22.4;20.5;0;1
19-11-2016;14:30:01;22.5;20.5;0;1
19-11-2016;14:35:01;22.6;20.5;0;1
19-11-2016;14:40:01;22.7;20.5;0;1
19-11-2016;14:45:01;22.8;20.5;0;1
19-11-2016;14:50:01;22.8;20.5;0;1
19-11-2016;14:55:01;22.9;20.5;0;1
19-11-2016;15:00:01;23.0;20.5;0;1
19-11-2016;15:05:01;23.0;20.5;0;1
19-11-2016;15:10:01;23.0;20.5;0;1
19-11-2016;15:15:01;23.0;20.5;0;1
19-11-2016;15:20:01;23.1;20.5;0;1
19-11-2016;15:25:01;23.0;20.5;0;1
19-11-2016;15:30:02;23.0;20.5;0;1
19-11-2016;15:35:01;23.0;20.5;0;1
19-11-2016;15:40:01;22.9;20.5;0;1
19-11-2016;15:45:01;22.9;20.5;0;1
19-11-2016;15:50:01;22.9;20.5;0;1
19-11-2016;15:55:01;22.8;20.5;0;1
19-11-2016;16:00:01;22.8;20.5;0;1
19-11-2016;16:05:01;22.8;20.5;0;1
19-11-2016;16:10:01;22.8;20.5;0;1
19-11-2016;16:15:01;22.7;20.5;0;1
19-11-2016;16:20:01;22.7;20.5;0;1
19-11-2016;16:25:01;22.6;20.5;0;1
19-11-2016;16:30:02;22.6;20.5;0;1
19-11-2016;16:35:01;22.6;20.5;0;1
19-11-2016;16:40:02;22.5;20.5;0;1
19-11-2016;16:45:01;22.5;20.5;0;1
19-11-2016;16:50:01;22.4;20.5;0;1
19-11-2016;16:55:01;22.4;20.5;0;1
19-11-2016;17:00:01;22.3;20.5;0;1
19-11-2016;17:05:01;22.3;20.5;0;1
19-11-2016;17:10:01;22.3;20.5;0;1
19-11-2016;17:15:01;22.2;20.5;0;1
19-11-2016;17:20:01;22.2;20.5;0;1
19-11-2016;17:25:01;22.2;20.5;0;1
19-11-2016;17:30:01;22.1;20.5;0;1
19-11-2016;17:35:01;22.0;20.5;0;1
19-11-2016;17:40:01;22.0;20.5;0;1
19-11-2016;17:45:01;21.9;20.5;0;1
19-11-2016;17:50:02;21.9;20.5;0;1
19-11-2016;17:55:01;21.9;20.5;0;1
19-11-2016;18:00:01;21.8;20.5;0;1
19-11-2016;18:05:01;21.7;20.5;0;1
19-11-2016;18:10:01;21.7;20.5;0;1
19-11-2016;18:15:01;21.7;20.5;0;1
19-11-2016;18:20:01;21.6;20.5;0;1
19-11-2016;18:25:01;21.6;20.5;0;1
19-11-2016;18:30:02;21.6;20.5;0;1
19-11-2016;18:35:01;21.6;20.5;0;1
19-11-2016;18:40:02;21.6;20.5;0;1
19-11-2016;18:45:02;21.5;20.5;0;1
19-11-2016;18:50:01;21.5;20.5;0;1
19-11-2016;18:55:01;21.4;20.5;0;1
19-11-2016;19:00:01;21.4;20.5;0;1
19-11-2016;19:05:01;21.4;20.5;0;1
19-11-2016;19:10:01;21.3;20.5;0;1
19-11-2016;19:15:01;21.3;20.5;0;1
19-11-2016;19:20:01;21.2;20.5;0;1
19-11-2016;19:25:01;21.2;20.5;0;1
19-11-2016;19:30:02;21.2;20.5;0;1
19-11-2016;19:35:01;21.2;20.5;0;1
19-11-2016;19:40:01;21.1;20.5;0;1
19-11-2016;19:45:01;21.1;20.5;0;1
19-11-2016;19:50:01;21.1;20.5;0;1
19-11-2016;19:55:01;21.1;20.5;0;1
19-11-2016;20:00:02;21.1;20.5;0;1
19-11-2016;20:05:01;21.1;20.5;0;1
19-11-2016;20:10:01;21.1;20.5;0;1
19-11-2016;20:15:01;21.1;20.5;0;1
19-11-2016;20:20:01;21.1;20.5;0;1
19-11-2016;20:25:01;21.1;20.5;0;1
19-11-2016;20:30:01;21.1;20.5;0;1
19-11-2016;20:35:01;21.1;20.5;0;1
19-11-2016;20:40:01;21.1;20.5;0;1
19-11-2016;20:45:01;21.0;20.5;0;1
19-11-2016;20:50:02;21.0;20.5;0;1
19-11-2016;20:55:01;21.1;20.5;0;1
19-11-2016;21:00:01;21.1;20.5;0;1
19-11-2016;21:05:01;21.1;20.5;0;1
19-11-2016;21:10:01;21.1;20.5;0;1
19-11-2016;21:15:01;21.1;20.5;0;1
19-11-2016;21:20:01;21.1;20.5;0;1
19-11-2016;21:25:01;21.1;20.5;0;1
19-11-2016;21:30:01;21.1;20.5;0;1
19-11-2016;21:35:01;21.1;20.5;0;1
19-11-2016;21:40:01;21.0;20.5;0;1
19-11-2016;21:45:02;21.0;20.5;0;1
19-11-2016;21:50:01;21.0;20.5;0;1
19-11-2016;21:55:01;21.0;20.5;0;1
19-11-2016;22:00:01;20.9;0.0;0;1
19-11-2016;22:05:01;20.9;0.0;0;1
19-11-2016;22:10:01;20.9;0.0;0;1
19-11-2016;22:15:01;20.8;0.0;0;1
19-11-2016;22:20:01;20.8;0.0;0;1
19-11-2016;22:25:01;20.8;0.0;0;1
19-11-2016;22:30:01;20.8;0.0;0;1
19-11-2016;22:35:01;20.8;0.0;0;1
19-11-2016;22:40:02;20.8;0.0;0;1
19-11-2016;22:45:01;20.8;0.0;0;1
19-11-2016;22:50:01;20.7;0.0;0;1
19-11-2016;22:55:01;20.7;0.0;0;1
19-11-2016;23:00:01;20.7;0.0;0;1
19-11-2016;23:05:01;20.7;0.0;0;1
19-11-2016;23:10:01;20.7;0.0;0;1
19-11-2016;23:15:01;20.7;0.0;0;1
19-11-2016;23:20:01;20.7;0.0;0;1
19-11-2016;23:25:01;20.6;0.0;0;1
19-11-2016;23:30:01;20.6;0.0;0;1
19-11-2016;23:35:01;20.6;0.0;0;1
19-11-2016;23:40:02;20.6;0.0;0;1
19-11-2016;23:45:01;20.6;0.0;0;1
19-11-2016;23:50:01;20.6;0.0;0;1
19-11-2016;23:55:01;20.6;0.0;0;1
20-11-2016;00:00:02;20.5;0.0;0;1
20-11-2016;00:05:01;20.5;0.0;0;1
20-11-2016;00:10:01;20.5;0.0;0;1
20-11-2016;00:15:01;20.5;0.0;0;1
20-11-2016;00:20:01;20.4;0.0;0;1
20-11-2016;00:25:01;20.4;0.0;0;1
20-11-2016;00:30:01;20.4;0.0;0;1
20-11-2016;00:35:02;20.3;0.0;0;1
20-11-2016;00:40:01;20.3;0.0;0;1
20-11-2016;00:45:01;20.3;0.0;0;1
20-11-2016;00:50:01;20.2;0.0;0;1
20-11-2016;00:55:01;20.2;0.0;0;1
20-11-2016;01:00:02;20.2;0.0;0;1
20-11-2016;01:05:01;20.1;0.0;0;1
20-11-2016;01:10:01;20.1;0.0;0;1
20-11-2016;01:15:02;20.1;0.0;0;1
20-11-2016;01:20:02;20.0;0.0;0;1
20-11-2016;01:25:01;20.0;0.0;0;1
20-11-2016;01:30:01;20.0;0.0;0;1
20-11-2016;01:35:01;20.0;0.0;0;1
20-11-2016;01:40:01;19.9;0.0;0;1
20-11-2016;01:45:01;19.9;0.0;0;1
20-11-2016;01:50:01;19.9;0.0;0;1
20-11-2016;01:55:01;19.9;0.0;0;1
20-11-2016;02:00:01;19.9;0.0;0;1
20-11-2016;02:05:01;19.8;0.0;0;1
20-11-2016;02:10:01;19.8;0.0;0;1
20-11-2016;02:15:01;19.8;0.0;0;1
20-11-2016;02:20:01;19.8;0.0;0;1
20-11-2016;02:25:01;19.8;0.0;0;1
20-11-2016;02:30:01;19.8;0.0;0;1
20-11-2016;02:35:01;19.7;0.0;0;1
20-11-2016;02:40:01;19.7;0.0;0;1
20-11-2016;02:45:01;19.7;0.0;0;1
20-11-2016;02:50:01;19.7;0.0;0;1
20-11-2016;02:55:01;19.6;0.0;0;1
20-11-2016;03:00:01;19.6;0.0;0;1
20-11-2016;03:05:01;19.6;0.0;0;1
20-11-2016;03:10:01;19.6;0.0;0;1
20-11-2016;03:15:01;19.6;0.0;0;1
20-11-2016;03:20:01;19.5;0.0;0;1
20-11-2016;03:25:01;19.5;0.0;0;1
20-11-2016;03:30:01;19.5;0.0;0;1
20-11-2016;03:35:01;19.5;0.0;0;1
20-11-2016;03:40:01;19.5;0.0;0;1
20-11-2016;03:45:01;19.5;0.0;0;1
20-11-2016;03:50:01;19.5;0.0;0;1
20-11-2016;03:55:01;19.4;0.0;0;1
20-11-2016;04:00:01;19.4;0.0;0;1
20-11-2016;04:05:01;19.4;0.0;0;1
20-11-2016;04:10:01;19.4;0.0;0;1
20-11-2016;04:15:01;19.4;0.0;0;1
20-11-2016;04:20:01;19.4;0.0;0;1
20-11-2016;04:25:01;19.4;0.0;0;1
20-11-2016;04:30:01;19.3;0.0;0;1
20-11-2016;04:35:01;19.3;0.0;0;1
20-11-2016;04:40:01;19.3;0.0;0;1
20-11-2016;04:45:01;19.3;0.0;0;1
20-11-2016;04:50:02;19.3;0.0;0;1
20-11-2016;04:55:01;19.3;0.0;0;1
20-11-2016;05:00:01;19.2;0.0;0;1
20-11-2016;05:05:01;19.2;0.0;0;1
20-11-2016;05:10:01;19.2;0.0;0;1
20-11-2016;05:15:01;19.2;0.0;0;1
20-11-2016;05:20:01;19.2;0.0;0;1
20-11-2016;05:25:01;19.2;0.0;0;1
20-11-2016;05:30:01;19.2;20.5;75;2
20-11-2016;05:35:01;19.2;20.5;1;2
20-11-2016;05:40:01;19.1;20.5;1;2
20-11-2016;05:45:01;19.1;20.5;1;2
20-11-2016;05:50:01;19.1;20.5;1;2
20-11-2016;05:55:01;19.1;20.5;1;2
20-11-2016;06:00:01;19.1;20.5;1;2
20-11-2016;06:05:01;19.1;20.5;1;2
20-11-2016;06:10:01;19.1;20.5;1;2
20-11-2016;06:15:02;19.1;20.5;1;2
20-11-2016;06:20:01;19.2;20.5;1;2
20-11-2016;06:25:01;19.2;20.5;1;2
20-11-2016;06:30:01;19.2;20.5;1;2
20-11-2016;06:35:01;19.2;20.5;1;2
20-11-2016;06:40:01;19.3;20.5;1;2
20-11-2016;06:45:01;19.3;20.5;1;2
20-11-2016;06:50:01;19.4;20.5;1;2
20-11-2016;06:55:01;19.4;20.5;1;2
20-11-2016;07:00:01;19.5;20.5;1;2
20-11-2016;07:05:01;19.5;20.5;1;2
20-11-2016;07:10:01;19.5;20.5;1;2
20-11-2016;07:15:01;19.6;20.5;1;2
20-11-2016;07:20:01;19.6;20.5;1;2
20-11-2016;07:25:02;19.6;20.5;1;2
20-11-2016;07:30:01;19.7;20.5;1;2
20-11-2016;07:35:01;19.8;20.5;1;2
20-11-2016;07:40:01;19.8;20.5;1;2
20-11-2016;07:45:01;19.8;20.5;1;2
20-11-2016;07:50:01;19.9;20.5;1;2
20-11-2016;07:55:01;20.0;20.5;1;2
20-11-2016;08:00:01;20.1;20.5;1;2
20-11-2016;08:05:01;20.1;20.5;1;2
20-11-2016;08:10:01;20.2;20.5;1;2
20-11-2016;08:15:01;20.2;20.5;1;2
20-11-2016;08:20:01;20.3;20.5;1;2
20-11-2016;08:25:01;20.4;20.5;1;2
20-11-2016;08:30:01;20.5;20.5;1;2
20-11-2016;08:35:01;20.5;20.5;0;3
20-11-2016;08:40:01;20.5;20.5;0;3
20-11-2016;08:45:01;20.6;20.5;0;3
20-11-2016;08:50:01;20.6;20.5;0;3
20-11-2016;08:55:01;20.7;20.5;0;3
20-11-2016;09:00:01;20.7;20.5;0;3
20-11-2016;09:05:01;20.8;20.5;0;3
20-11-2016;09:10:01;20.8;20.5;0;3
20-11-2016;09:15:01;20.9;20.5;0;3
20-11-2016;09:20:01;20.9;20.5;0;3
20-11-2016;09:25:01;20.9;20.5;0;3
20-11-2016;09:30:01;21.0;20.5;0;3
20-11-2016;09:35:01;21.0;20.5;0;3
20-11-2016;09:40:02;21.1;20.5;0;3
20-11-2016;09:45:01;21.1;20.5;0;3
20-11-2016;09:50:01;21.1;20.5;0;3
20-11-2016;09:55:01;21.1;20.5;0;3
20-11-2016;10:00:01;21.1;20.5;0;3
20-11-2016;10:05:01;21.2;20.5;0;3
20-11-2016;10:10:01;21.3;20.5;0;3
20-11-2016;10:15:01;21.4;20.5;0;3
20-11-2016;10:20:01;21.3;20.5;0;3
20-11-2016;10:25:01;21.4;20.5;0;3
20-11-2016;10:30:01;21.5;20.5;0;3
20-11-2016;10:35:01;21.6;20.5;0;3
20-11-2016;10:40:01;21.6;20.5;0;3
20-11-2016;10:45:01;21.7;20.5;0;3
20-11-2016;10:50:02;21.8;20.5;0;1
20-11-2016;10:55:01;21.8;0.0;0;1
20-11-2016;11:00:01;21.9;20.5;0;1
20-11-2016;11:05:01;22.0;20.5;0;1
20-11-2016;11:10:01;22.0;20.5;0;1
20-11-2016;11:15:01;22.1;20.5;0;1
20-11-2016;11:20:01;22.2;20.5;0;1
20-11-2016;11:25:01;22.3;20.5;0;1
20-11-2016;11:30:01;22.4;20.5;0;1
20-11-2016;11:35:01;22.5;20.5;0;1
20-11-2016;11:40:01;22.6;20.5;0;1
20-11-2016;11:45:01;22.6;20.5;0;1
20-11-2016;11:50:01;22.7;20.5;0;1
20-11-2016;11:55:01;22.8;20.5;0;1
20-11-2016;12:00:02;22.9;20.5;0;1
20-11-2016;12:05:01;23.0;20.5;0;1
20-11-2016;12:10:01;23.0;20.5;0;1
20-11-2016;12:15:01;23.1;20.5;0;1
20-11-2016;12:20:01;23.2;20.5;0;1
20-11-2016;12:25:01;23.2;20.5;0;1
20-11-2016;12:30:01;23.4;20.5;0;1
20-11-2016;12:35:01;23.6;20.5;0;1
20-11-2016;12:40:01;23.6;20.5;0;1
20-11-2016;12:45:01;23.8;20.5;0;1
20-11-2016;12:50:01;23.8;20.5;0;1
20-11-2016;12:55:01;23.9;20.5;0;1
20-11-2016;13:00:01;24.0;20.5;0;1
20-11-2016;13:05:01;24.0;20.5;0;1
20-11-2016;13:10:01;24.0;20.5;0;1
20-11-2016;13:15:01;24.0;20.5;0;1
20-11-2016;13:20:01;24.0;20.5;0;1
20-11-2016;13:25:01;24.0;20.5;0;1
20-11-2016;13:30:01;23.9;20.5;0;1
20-11-2016;13:35:01;23.9;20.5;0;1
20-11-2016;13:40:01;23.9;20.5;0;1
20-11-2016;13:45:01;23.9;20.5;0;1
20-11-2016;13:50:01;23.8;20.5;0;1
20-11-2016;13:55:01;23.7;20.5;0;1
20-11-2016;14:00:01;23.8;20.5;0;1
20-11-2016;14:05:01;23.8;20.5;0;1
20-11-2016;14:10:01;23.8;20.5;0;1
20-11-2016;14:15:01;23.7;20.5;0;1
20-11-2016;14:20:01;23.7;20.5;0;1
20-11-2016;14:25:01;23.8;20.5;0;1
20-11-2016;14:30:01;23.8;20.5;0;1
20-11-2016;14:35:01;23.7;20.5;0;1
20-11-2016;14:40:01;23.7;20.5;0;1
20-11-2016;14:45:01;23.8;20.5;0;1
20-11-2016;14:50:01;23.8;20.5;0;1
20-11-2016;14:55:01;23.8;20.5;0;1
20-11-2016;15:00:02;23.7;20.5;0;1
20-11-2016;15:05:01;23.7;20.5;0;1
20-11-2016;15:10:01;23.6;20.5;0;1
20-11-2016;15:15:01;23.5;20.5;0;1
20-11-2016;15:20:01;23.5;20.5;0;1
20-11-2016;15:25:02;23.5;20.5;0;1
20-11-2016;15:30:01;23.5;20.5;0;1
20-11-2016;15:35:01;23.5;20.5;0;1
20-11-2016;15:40:01;23.4;20.5;0;1
20-11-2016;15:45:01;23.3;20.5;0;1
20-11-2016;15:50:01;23.3;20.5;0;1
20-11-2016;15:55:01;23.2;20.5;0;1
20-11-2016;16:00:01;23.2;20.5;0;1
20-11-2016;16:05:01;23.2;20.5;0;1
20-11-2016;16:10:01;23.2;20.5;0;1
20-11-2016;16:15:01;23.1;20.5;0;1
20-11-2016;16:20:01;23.0;20.5;0;1
20-11-2016;16:25:01;22.9;20.5;0;1
20-11-2016;16:30:01;22.9;20.5;0;1
20-11-2016;16:35:01;22.9;20.5;0;1
20-11-2016;16:40:02;22.8;20.5;0;1
20-11-2016;16:45:02;22.8;20.5;0;1
20-11-2016;16:50:01;22.8;20.5;0;1
20-11-2016;16:55:01;22.7;20.5;0;1
20-11-2016;17:00:01;22.7;20.5;0;1
20-11-2016;17:05:01;22.6;20.5;0;1
20-11-2016;17:10:02;22.6;20.5;0;1
20-11-2016;17:15:01;22.6;20.5;0;1
20-11-2016;17:20:01;22.6;20.5;0;1
20-11-2016;17:25:01;22.6;20.5;0;1
20-11-2016;17:30:02;22.5;20.5;0;1
20-11-2016;17:35:01;22.5;20.5;0;1
20-11-2016;17:40:01;22.5;20.5;0;1
20-11-2016;17:45:02;22.5;20.5;0;1
20-11-2016;17:50:01;22.4;20.5;0;1
20-11-2016;17:55:01;22.4;20.5;0;1
20-11-2016;18:00:01;22.3;20.5;0;1
20-11-2016;18:05:01;22.3;20.5;0;1
20-11-2016;18:10:01;22.2;20.5;0;1
20-11-2016;18:15:01;22.2;20.5;0;1
20-11-2016;18:20:02;22.2;20.5;0;1
20-11-2016;18:25:01;22.2;20.5;0;1
20-11-2016;18:30:01;22.2;20.5;0;1
20-11-2016;18:35:01;22.1;20.5;0;1
20-11-2016;18:40:01;22.1;20.5;0;1
20-11-2016;18:45:01;22.1;20.5;0;1
20-11-2016;18:50:01;22.0;20.5;0;1
20-11-2016;18:55:01;22.0;20.5;0;1
20-11-2016;19:00:01;22.0;20.5;0;1
20-11-2016;19:05:01;22.0;20.5;0;1
20-11-2016;19:10:01;22.0;20.5;0;1
20-11-2016;19:15:01;21.9;20.5;0;1
20-11-2016;19:20:01;21.9;20.5;0;1
20-11-2016;19:25:01;21.8;20.5;0;1
20-11-2016;19:30:01;21.8;20.5;0;1
20-11-2016;19:35:01;21.8;20.5;0;1
20-11-2016;19:40:01;21.8;20.5;0;1
20-11-2016;19:45:02;21.8;20.5;0;1
20-11-2016;19:50:02;21.7;20.5;0;1
20-11-2016;19:55:01;21.7;20.5;0;1
20-11-2016;20:00:01;21.7;20.5;0;1
20-11-2016;20:05:01;21.7;20.5;0;1
20-11-2016;20:10:01;21.6;20.5;0;1
20-11-2016;20:15:01;21.6;20.5;0;1
20-11-2016;20:20:01;21.6;20.5;0;1
20-11-2016;20:25:01;21.6;20.5;0;1
20-11-2016;20:30:01;21.5;20.5;0;1
20-11-2016;20:35:01;21.5;20.5;0;1
20-11-2016;20:40:01;21.5;20.5;0;1
20-11-2016;20:45:01;21.5;20.5;0;1
20-11-2016;20:50:02;21.5;20.5;0;1
20-11-2016;20:55:01;21.4;20.5;0;1
20-11-2016;21:00:02;21.4;20.5;0;1
20-11-2016;21:05:01;21.4;20.5;0;1
20-11-2016;21:10:01;21.4;20.5;0;1
20-11-2016;21:15:01;21.4;20.5;0;1
20-11-2016;21:20:01;21.6;20.5;0;1
20-11-2016;21:25:01;21.6;20.5;0;1
20-11-2016;21:30:01;21.6;20.5;0;1
20-11-2016;21:35:01;21.6;20.5;0;1
20-11-2016;21:40:01;21.5;20.5;0;1
20-11-2016;21:45:02;21.5;20.5;0;1
20-11-2016;21:50:01;21.4;20.5;0;1
20-11-2016;21:55:01;21.4;20.5;0;1
20-11-2016;22:00:01;21.4;0.0;0;1
20-11-2016;22:05:01;21.4;0.0;0;1
20-11-2016;22:10:01;21.4;0.0;0;1
20-11-2016;22:15:01;21.3;0.0;0;1
20-11-2016;22:20:01;21.3;0.0;0;1
20-11-2016;22:25:01;21.3;0.0;0;1
20-11-2016;22:30:01;21.3;0.0;0;1
20-11-2016;22:35:01;21.3;0.0;0;1
20-11-2016;22:40:01;21.3;0.0;0;1
20-11-2016;22:45:01;21.3;0.0;0;1
20-11-2016;22:50:01;21.2;0.0;0;1
20-11-2016;22:55:01;21.2;0.0;0;1
20-11-2016;23:00:02;21.2;0.0;0;1
20-11-2016;23:05:01;21.2;0.0;0;1
20-11-2016;23:10:01;21.2;0.0;0;1
20-11-2016;23:15:01;21.2;0.0;0;1
20-11-2016;23:20:01;21.2;0.0;0;1
20-11-2016;23:25:01;21.1;0.0;0;1
20-11-2016;23:30:01;21.1;0.0;0;1
20-11-2016;23:35:01;21.1;0.0;0;1
20-11-2016;23:40:01;21.1;0.0;0;1
20-11-2016;23:45:01;21.1;0.0;0;1
20-11-2016;23:50:01;21.0;0.0;0;1
20-11-2016;23:55:01;21.0;0.0;0;1
21-11-2016;00:00:01;21.0;0.0;0;1
21-11-2016;00:05:01;21.0;0.0;0;1
21-11-2016;00:10:01;20.9;0.0;0;1
21-11-2016;00:15:01;20.9;0.0;0;1
21-11-2016;00:20:01;20.9;0.0;0;1
21-11-2016;00:25:02;20.8;0.0;0;1
21-11-2016;00:30:01;20.8;0.0;0;1
21-11-2016;00:35:01;20.8;0.0;0;1
21-11-2016;00:40:01;20.8;0.0;0;1
21-11-2016;00:45:01;20.8;0.0;0;1
21-11-2016;00:50:01;20.7;0.0;0;1
21-11-2016;00:55:01;20.7;0.0;0;1
21-11-2016;01:00:01;20.7;0.0;0;1
21-11-2016;01:05:01;20.7;0.0;0;1
21-11-2016;01:10:01;20.7;0.0;0;1
21-11-2016;01:15:01;20.7;0.0;0;1
21-11-2016;01:20:01;20.6;0.0;0;1
21-11-2016;01:25:01;20.6;0.0;0;1
21-11-2016;01:30:01;20.6;0.0;0;1
21-11-2016;01:35:01;20.6;0.0;0;1
21-11-2016;01:40:01;20.6;0.0;0;1
21-11-2016;01:45:02;20.5;0.0;0;1
21-11-2016;01:50:01;20.5;0.0;0;1
21-11-2016;01:55:01;20.5;0.0;0;1
21-11-2016;02:00:01;20.4;20.5;75;1
21-11-2016;02:05:01;20.4;20.5;75;2
21-11-2016;02:10:01;20.4;20.5;1;2
21-11-2016;02:15:01;20.4;20.5;1;2
21-11-2016;02:20:01;20.4;20.5;1;2
21-11-2016;02:25:01;20.4;20.5;1;2
21-11-2016;02:30:01;20.4;20.5;1;2
21-11-2016;02:35:01;20.3;20.5;1;2
21-11-2016;02:40:01;20.3;20.5;1;2
21-11-2016;02:45:01;20.3;20.5;1;2
21-11-2016;02:50:01;20.4;20.5;1;2
21-11-2016;02:55:01;20.4;20.5;1;2
21-11-2016;03:00:02;20.4;20.5;1;2
21-11-2016;03:05:01;20.4;20.5;1;2
21-11-2016;03:10:01;20.4;20.5;1;2
21-11-2016;03:15:02;20.5;20.5;0;3
21-11-2016;03:20:01;20.5;20.5;0;1
21-11-2016;03:25:01;20.6;0.0;0;1
21-11-2016;03:30:02;20.6;20.5;0;1
21-11-2016;03:35:01;20.6;20.5;0;1
21-11-2016;03:40:01;20.6;20.5;0;1
21-11-2016;03:45:01;20.7;20.5;0;1
21-11-2016;03:50:01;20.7;20.5;0;1
21-11-2016;03:55:01;20.7;20.5;0;1
21-11-2016;04:00:01;20.7;20.5;0;1
21-11-2016;04:05:01;20.8;20.5;0;1
21-11-2016;04:10:01;20.8;20.5;0;1
21-11-2016;04:15:01;20.8;20.5;0;1
21-11-2016;04:20:01;20.8;20.5;0;1
21-11-2016;04:25:01;20.8;20.5;0;1
21-11-2016;04:30:02;20.7;20.5;0;1
21-11-2016;04:35:01;20.7;20.5;0;1
21-11-2016;04:40:01;20.8;20.5;0;1
21-11-2016;04:45:01;20.7;20.5;0;1
21-11-2016;04:50:01;20.7;20.5;0;1
21-11-2016;04:55:01;20.7;20.5;0;1
21-11-2016;05:00:01;20.7;20.5;0;1
21-11-2016;05:05:01;20.7;20.5;0;1
21-11-2016;05:10:01;20.7;20.5;0;1
21-11-2016;05:15:01;20.7;20.5;0;1
21-11-2016;05:20:01;20.7;20.5;0;1
21-11-2016;05:25:01;20.7;20.5;0;1
21-11-2016;05:30:01;20.6;20.5;0;1
21-11-2016;05:35:01;20.6;20.5;0;1
21-11-2016;05:40:01;20.6;20.5;0;1
21-11-2016;05:45:01;20.6;20.5;0;1
21-11-2016;05:50:01;20.6;20.5;0;1
